,YearEnd,LocationDesc,Race/Ethnicity,Physical_Percentage,Obesity_Percentage,Soda_Percentage,PanelID,Production_diff,Production_diff_lag_1,Production_diff_lag_2,Production_diff_lag_3
723,2007,Iowa,Non-Hispanic White,20.0,12.1,33.1,171,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
724,2011,Iowa,Non-Hispanic White,22.3,14.1,27.9,171,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
725,2017,Iowa,Non-Hispanic White,15.8,16.5,18.2,171,8.300000000000182,-96.5,-156.80000000000018,-169.0
726,2019,Iowa,Non-Hispanic White,10.7,16.7,16.7,171,-96.0,8.300000000000182,333.89999999999964,-96.5
727,2007,Kansas,Non-Hispanic White,24.6,13.5,33.5,172,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
728,2009,Kansas,Non-Hispanic White,19.0,12.5,31.1,172,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
729,2011,Kansas,Non-Hispanic White,25.4,12.9,23.1,172,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
730,2013,Kansas,Non-Hispanic White,29.4,15.1,22.4,172,-169.0,133.79999999999927,-79.5,-592.3000000000002
731,2017,Kansas,Non-Hispanic White,25.2,13.5,17.5,172,8.300000000000182,-96.5,-156.80000000000018,-169.0
732,2019,Kansas,Non-Hispanic White,20.8,13.8,16.8,172,-96.0,8.300000000000182,333.89999999999964,-96.5
733,2007,Kentucky,Non-Hispanic White,20.3,15.4,42.2,173,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
734,2009,Kentucky,Non-Hispanic White,24.2,15.2,37.5,173,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
735,2011,Kentucky,Non-Hispanic White,20.3,15.2,38.2,173,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
736,2013,Kentucky,Non-Hispanic White,19.3,15.7,35.0,173,-169.0,133.79999999999927,-79.5,-592.3000000000002
737,2015,Kentucky,Non-Hispanic White,22.1,16.2,33.6,173,-96.5,-169.0,178.5000000000009,133.79999999999927
738,2017,Kentucky,Non-Hispanic White,19.6,15.6,30.0,173,8.300000000000182,-96.5,-156.80000000000018,-169.0
739,2019,Kentucky,Non-Hispanic White,17.5,18.7,27.8,173,-96.0,8.300000000000182,333.89999999999964,-96.5
740,2007,Louisiana,Non-Hispanic White,45.1,14.5,39.8,174,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
741,2009,Louisiana,Non-Hispanic White,40.1,14.1,41.4,174,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
742,2011,Louisiana,Non-Hispanic White,43.4,15.4,42.1,174,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
743,2017,Louisiana,Non-Hispanic White,36.3,18.3,29.1,174,8.300000000000182,-96.5,-156.80000000000018,-169.0
744,2019,Louisiana,Non-Hispanic White,28.5,16.3,20.4,174,-96.0,8.300000000000182,333.89999999999964,-96.5
745,2007,Maine,Non-Hispanic White,6.8,12.8,19.6,175,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
746,2009,Maryland,Non-Hispanic White,25.3,14.4,22.4,176,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
747,2011,Maryland,Non-Hispanic White,23.1,12.5,25.9,176,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
748,2013,Maryland,Non-Hispanic White,20.1,12.3,18.0,176,-169.0,133.79999999999927,-79.5,-592.3000000000002
749,2015,Maryland,Non-Hispanic White,17.7,12.8,16.8,176,-96.5,-169.0,178.5000000000009,133.79999999999927
750,2017,Maryland,Non-Hispanic White,16.4,12.9,14.2,176,8.300000000000182,-96.5,-156.80000000000018,-169.0
751,2019,Maryland,Non-Hispanic White,16.3,12.9,12.4,176,-96.0,8.300000000000182,333.89999999999964,-96.5
752,2007,Massachusetts,Non-Hispanic White,18.3,12.9,24.5,177,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
753,2009,Massachusetts,Non-Hispanic White,18.5,12.4,19.9,177,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
754,2011,Massachusetts,Non-Hispanic White,17.1,13.9,17.6,177,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
755,2013,Massachusetts,Non-Hispanic White,17.0,12.2,13.4,177,-169.0,133.79999999999927,-79.5,-592.3000000000002
756,2015,Massachusetts,Non-Hispanic White,19.6,13.5,13.3,177,-96.5,-169.0,178.5000000000009,133.79999999999927
757,2017,Massachusetts,Non-Hispanic White,16.7,12.3,10.4,177,8.300000000000182,-96.5,-156.80000000000018,-169.0
758,2019,Massachusetts,Non-Hispanic White,22.7,14.4,9.4,177,-96.0,8.300000000000182,333.89999999999964,-96.5
759,2007,Michigan,Non-Hispanic White,28.5,15.3,29.9,178,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
760,2009,Michigan,Non-Hispanic White,31.1,13.0,26.4,178,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
761,2011,Michigan,Non-Hispanic White,28.5,12.8,23.4,178,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
762,2013,Michigan,Non-Hispanic White,28.4,15.0,19.7,178,-169.0,133.79999999999927,-79.5,-592.3000000000002
763,2015,Michigan,Non-Hispanic White,21.9,15.0,18.3,178,-96.5,-169.0,178.5000000000009,133.79999999999927
764,2017,Michigan,Non-Hispanic White,21.5,16.4,16.8,178,8.300000000000182,-96.5,-156.80000000000018,-169.0
765,2019,Michigan,Non-Hispanic White,24.6,14.9,13.2,178,-96.0,8.300000000000182,333.89999999999964,-96.5
766,2007,Mississippi,Non-Hispanic White,19.0,12.2,50.3,179,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
767,2009,Mississippi,Non-Hispanic White,23.2,14.2,41.0,179,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
768,2011,Mississippi,Non-Hispanic White,27.8,12.6,39.6,179,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
769,2013,Mississippi,Non-Hispanic White,29.5,11.6,34.1,179,-169.0,133.79999999999927,-79.5,-592.3000000000002
770,2015,Mississippi,Non-Hispanic White,27.5,14.9,32.1,179,-96.5,-169.0,178.5000000000009,133.79999999999927
771,2019,Mississippi,Non-Hispanic White,26.9,16.9,27.9,179,-96.0,8.300000000000182,333.89999999999964,-96.5
772,2007,Missouri,Non-Hispanic White,24.9,13.0,33.1,180,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
773,2009,Missouri,Non-Hispanic White,33.3,12.4,31.4,180,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
774,2013,Missouri,Non-Hispanic White,33.0,15.0,24.0,180,-169.0,133.79999999999927,-79.5,-592.3000000000002
775,2015,Missouri,Non-Hispanic White,24.8,12.2,21.2,180,-96.5,-169.0,178.5000000000009,133.79999999999927
776,2019,Missouri,Non-Hispanic White,29.0,15.7,23.4,180,-96.0,8.300000000000182,333.89999999999964,-96.5
777,2007,Montana,Non-Hispanic White,33.0,12.7,25.8,181,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
778,2009,Montana,Non-Hispanic White,32.5,11.4,23.5,181,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
779,2011,Montana,Non-Hispanic White,33.2,12.6,22.5,181,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
780,2013,Montana,Non-Hispanic White,34.3,12.0,17.3,181,-169.0,133.79999999999927,-79.5,-592.3000000000002
781,2015,Montana,Non-Hispanic White,32.9,14.6,17.8,181,-96.5,-169.0,178.5000000000009,133.79999999999927
782,2017,Montana,Non-Hispanic White,34.6,13.8,14.3,181,8.300000000000182,-96.5,-156.80000000000018,-169.0
783,2019,Montana,Non-Hispanic White,32.4,12.5,12.5,181,-96.0,8.300000000000182,333.89999999999964,-96.5
784,2007,National,Non-Hispanic White,28.9,14.1,34.0,182,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
785,2009,National,Non-Hispanic White,30.6,13.5,29.0,182,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
786,2011,National,Non-Hispanic White,33.0,14.2,28.8,182,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
787,2013,National,Non-Hispanic White,27.1,15.6,29.0,182,-169.0,133.79999999999927,-79.5,-592.3000000000002
788,2015,National,Non-Hispanic White,25.4,15.2,19.7,182,-96.5,-169.0,178.5000000000009,133.79999999999927
789,2017,National,Non-Hispanic White,27.2,14.0,19.6,182,8.300000000000182,-96.5,-156.80000000000018,-169.0
790,2019,National,Non-Hispanic White,24.3,14.6,15.2,182,-96.0,8.300000000000182,333.89999999999964,-96.5
791,2011,Nebraska,Non-Hispanic White,33.6,12.4,26.1,183,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
792,2013,Nebraska,Non-Hispanic White,35.7,12.7,22.8,183,-169.0,133.79999999999927,-79.5,-592.3000000000002
793,2015,Nebraska,Non-Hispanic White,34.6,15.6,19.5,183,-96.5,-169.0,178.5000000000009,133.79999999999927
794,2017,Nebraska,Non-Hispanic White,29.5,14.9,17.6,183,8.300000000000182,-96.5,-156.80000000000018,-169.0
795,2019,Nebraska,Non-Hispanic White,28.8,13.0,15.3,183,-96.0,8.300000000000182,333.89999999999964,-96.5
796,2013,Nevada,Non-Hispanic White,24.4,9.2,17.3,184,-169.0,133.79999999999927,-79.5,-592.3000000000002
797,2015,Nevada,Non-Hispanic White,27.5,13.2,14.8,184,-96.5,-169.0,178.5000000000009,133.79999999999927
798,2017,Nevada,Non-Hispanic White,26.6,11.9,14.6,184,8.300000000000182,-96.5,-156.80000000000018,-169.0
799,2019,Nevada,Non-Hispanic White,26.8,15.1,12.8,184,-96.0,8.300000000000182,333.89999999999964,-96.5
800,2007,New Hampshire,Non-Hispanic White,17.4,13.8,23.7,185,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
801,2009,New Hampshire,Non-Hispanic White,22.8,12.8,21.4,185,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
802,2011,New Jersey,Non-Hispanic White,54.6,13.8,18.1,186,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
803,2013,New Jersey,Non-Hispanic White,44.5,12.7,10.4,186,-169.0,133.79999999999927,-79.5,-592.3000000000002
804,2007,New Mexico,Non-Hispanic White,26.4,11.4,24.9,187,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
805,2009,New Mexico,Non-Hispanic White,36.2,10.8,29.0,187,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
806,2011,New Mexico,Non-Hispanic White,27.1,10.8,26.2,187,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
807,2013,New Mexico,Non-Hispanic White,21.4,10.0,19.5,187,-169.0,133.79999999999927,-79.5,-592.3000000000002
808,2015,New Mexico,Non-Hispanic White,26.8,13.5,20.5,187,-96.5,-169.0,178.5000000000009,133.79999999999927
809,2017,New Mexico,Non-Hispanic White,24.3,15.1,17.1,187,8.300000000000182,-96.5,-156.80000000000018,-169.0
810,2019,New Mexico,Non-Hispanic White,21.8,11.7,18.5,187,-96.0,8.300000000000182,333.89999999999964,-96.5
811,2007,New York,Non-Hispanic White,6.8,15.5,23.0,188,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
812,2009,New York,Non-Hispanic White,7.6,12.7,21.7,188,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
813,2011,New York,Non-Hispanic White,9.7,13.6,19.8,188,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
814,2013,New York,Non-Hispanic White,11.1,12.6,20.3,188,-169.0,133.79999999999927,-79.5,-592.3000000000002
815,2015,New York,Non-Hispanic White,10.6,12.2,12.4,188,-96.5,-169.0,178.5000000000009,133.79999999999927
816,2017,New York,Non-Hispanic White,7.8,14.1,11.7,188,8.300000000000182,-96.5,-156.80000000000018,-169.0
817,2019,New York,Non-Hispanic White,9.7,14.7,14.0,188,-96.0,8.300000000000182,333.89999999999964,-96.5
818,2007,North Carolina,Non-Hispanic White,28.8,13.4,39.1,189,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
819,2015,North Carolina,Non-Hispanic White,22.7,18.1,29.4,189,-96.5,-169.0,178.5000000000009,133.79999999999927
820,2017,North Carolina,Non-Hispanic White,26.3,12.9,23.5,189,8.300000000000182,-96.5,-156.80000000000018,-169.0
821,2019,North Carolina,Non-Hispanic White,20.9,14.8,22.9,189,-96.0,8.300000000000182,333.89999999999964,-96.5
822,2015,North Dakota,Non-Hispanic White,36.0,13.7,17.0,190,-96.5,-169.0,178.5000000000009,133.79999999999927
823,2019,North Dakota,Non-Hispanic White,35.4,15.0,14.8,190,-96.0,8.300000000000182,333.89999999999964,-96.5
824,2007,Ohio,Non-Hispanic White,25.3,15.0,30.9,191,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
825,2011,Ohio,Non-Hispanic White,23.5,14.7,25.5,191,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
826,2007,Oklahoma,Non-Hispanic White,33.7,14.2,40.7,192,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
827,2009,Oklahoma,Non-Hispanic White,30.3,13.2,40.9,192,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
828,2011,Oklahoma,Non-Hispanic White,27.5,14.7,35.3,192,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
829,2013,Oklahoma,Non-Hispanic White,29.2,14.4,32.2,192,-169.0,133.79999999999927,-79.5,-592.3000000000002
830,2015,Oklahoma,Non-Hispanic White,32.1,14.7,30.5,192,-96.5,-169.0,178.5000000000009,133.79999999999927
831,2017,Oklahoma,Non-Hispanic White,27.4,12.8,24.6,192,8.300000000000182,-96.5,-156.80000000000018,-169.0
832,2019,Oklahoma,Non-Hispanic White,25.9,17.0,22.3,192,-96.0,8.300000000000182,333.89999999999964,-96.5
833,2009,Pennsylvania,Non-Hispanic White,20.2,15.2,24.4,193,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
834,2015,Pennsylvania,Non-Hispanic White,17.1,15.0,16.2,193,-96.5,-169.0,178.5000000000009,133.79999999999927
835,2017,Pennsylvania,Non-Hispanic White,19.1,15.2,15.0,193,8.300000000000182,-96.5,-156.80000000000018,-169.0
836,2019,Pennsylvania,Non-Hispanic White,26.2,12.7,14.3,193,-96.0,8.300000000000182,333.89999999999964,-96.5
837,2007,Rhode Island,Non-Hispanic White,21.5,15.8,23.4,194,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
838,2009,Rhode Island,Non-Hispanic White,20.3,14.6,19.2,194,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
839,2011,Rhode Island,Non-Hispanic White,17.1,13.8,19.6,194,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
840,2013,Rhode Island,Non-Hispanic White,25.0,14.9,15.7,194,-169.0,133.79999999999927,-79.5,-592.3000000000002
841,2015,Rhode Island,Non-Hispanic White,18.4,13.4,10.6,194,-96.5,-169.0,178.5000000000009,133.79999999999927
842,2017,Rhode Island,Non-Hispanic White,13.7,15.2,11.4,194,8.300000000000182,-96.5,-156.80000000000018,-169.0
843,2007,South Carolina,Non-Hispanic White,21.0,14.7,37.6,195,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
844,2009,South Carolina,Non-Hispanic White,18.9,13.7,36.1,195,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
845,2011,South Carolina,Non-Hispanic White,24.9,12.6,35.8,195,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
846,2015,South Carolina,Non-Hispanic White,22.3,15.5,30.3,195,-96.5,-169.0,178.5000000000009,133.79999999999927
847,2017,South Carolina,Non-Hispanic White,19.2,13.7,26.0,195,8.300000000000182,-96.5,-156.80000000000018,-169.0
848,2019,South Carolina,Non-Hispanic White,12.7,16.4,23.7,195,-96.0,8.300000000000182,333.89999999999964,-96.5
849,2007,South Dakota,Non-Hispanic White,14.2,14.0,27.7,196,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
850,2009,South Dakota,Non-Hispanic White,18.8,12.6,27.6,196,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
851,2011,South Dakota,Non-Hispanic White,21.6,13.5,27.3,196,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
852,2013,South Dakota,Non-Hispanic White,17.7,12.1,21.8,196,-169.0,133.79999999999927,-79.5,-592.3000000000002
853,2015,South Dakota,Non-Hispanic White,13.2,14.0,21.7,196,-96.5,-169.0,178.5000000000009,133.79999999999927
854,2019,South Dakota,Non-Hispanic White,19.6,14.4,13.8,196,-96.0,8.300000000000182,333.89999999999964,-96.5
855,2007,Tennessee,Non-Hispanic White,30.4,17.5,47.8,197,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
856,2009,Tennessee,Non-Hispanic White,20.2,15.9,41.2,197,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
857,2011,Tennessee,Non-Hispanic White,25.7,16.6,40.9,197,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
858,2013,Tennessee,Non-Hispanic White,20.2,16.0,34.5,197,-169.0,133.79999999999927,-79.5,-592.3000000000002
859,2015,Tennessee,Non-Hispanic White,25.5,16.6,31.7,197,-96.5,-169.0,178.5000000000009,133.79999999999927
860,2017,Tennessee,Non-Hispanic White,25.3,17.2,28.9,197,8.300000000000182,-96.5,-156.80000000000018,-169.0
861,2019,Tennessee,Non-Hispanic White,21.2,17.7,27.1,197,-96.0,8.300000000000182,333.89999999999964,-96.5
862,2007,Texas,Non-Hispanic White,41.9,13.0,41.6,198,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
863,2009,Texas,Non-Hispanic White,44.0,10.7,32.6,198,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
864,2011,Texas,Non-Hispanic White,39.6,12.4,31.2,198,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
865,2013,Texas,Non-Hispanic White,41.4,14.3,28.6,198,-169.0,133.79999999999927,-79.5,-592.3000000000002
866,2017,Texas,Non-Hispanic White,37.0,15.6,19.1,198,8.300000000000182,-96.5,-156.80000000000018,-169.0
867,2019,Texas,Non-Hispanic White,38.9,14.1,25.4,198,-96.0,8.300000000000182,333.89999999999964,-96.5
868,2007,Utah,Non-Hispanic White,27.4,10.2,17.2,199,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
869,2009,Utah,Non-Hispanic White,21.7,9.5,15.2,199,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
870,2011,Utah,Non-Hispanic White,15.1,11.4,14.3,199,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
871,2013,Utah,Non-Hispanic White,18.5,9.4,13.3,199,-169.0,133.79999999999927,-79.5,-592.3000000000002
872,2017,Utah,Non-Hispanic White,18.0,11.9,14.9,199,8.300000000000182,-96.5,-156.80000000000018,-169.0
873,2019,Utah,Non-Hispanic White,13.0,11.4,11.8,199,-96.0,8.300000000000182,333.89999999999964,-96.5
874,2007,Vermont,Non-Hispanic White,18.3,14.0,24.2,200,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
875,2009,Vermont,Non-Hispanic White,19.2,13.6,21.7,200,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
876,2011,Vermont,Non-Hispanic White,13.1,12.9,15.6,200,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
877,2011,Virginia,Non-Hispanic White,18.4,13.9,24.4,201,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
878,2013,Virginia,Non-Hispanic White,14.0,13.5,23.1,201,-169.0,133.79999999999927,-79.5,-592.3000000000002
879,2015,Virginia,Non-Hispanic White,13.0,12.3,17.9,201,-96.5,-169.0,178.5000000000009,133.79999999999927
880,2017,Virginia,Non-Hispanic White,13.6,13.6,17.7,201,8.300000000000182,-96.5,-156.80000000000018,-169.0
881,2007,West Virginia,Non-Hispanic White,25.3,16.8,45.5,202,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
882,2009,West Virginia,Non-Hispanic White,24.2,14.1,34.6,202,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
883,2011,West Virginia,Non-Hispanic White,27.3,16.3,39.0,202,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
884,2013,West Virginia,Non-Hispanic White,29.8,15.2,38.4,202,-169.0,133.79999999999927,-79.5,-592.3000000000002
885,2015,West Virginia,Non-Hispanic White,25.5,16.7,30.3,202,-96.5,-169.0,178.5000000000009,133.79999999999927
886,2017,West Virginia,Non-Hispanic White,26.8,16.1,26.4,202,8.300000000000182,-96.5,-156.80000000000018,-169.0
887,2019,West Virginia,Non-Hispanic White,27.3,16.2,28.2,202,-96.0,8.300000000000182,333.89999999999964,-96.5
888,2009,Wisconsin,Non-Hispanic White,45.4,13.4,22.7,203,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
889,2011,Wisconsin,Non-Hispanic White,38.4,13.5,22.1,203,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
890,2013,Wisconsin,Non-Hispanic White,40.4,13.3,19.3,203,-169.0,133.79999999999927,-79.5,-592.3000000000002
891,2017,Wisconsin,Non-Hispanic White,36.9,14.7,15.4,203,8.300000000000182,-96.5,-156.80000000000018,-169.0
892,2007,Wyoming,Non-Hispanic White,21.5,10.9,27.4,204,198.69999999999982,31.5,-278.6999999999998,-83.60000000000036
893,2009,Wyoming,Non-Hispanic White,22.5,12.1,26.0,204,-592.3000000000002,198.69999999999982,150.40000000000055,31.5
894,2011,Wyoming,Non-Hispanic White,20.8,11.4,25.3,204,133.79999999999927,-592.3000000000002,351.3000000000002,198.69999999999982
895,2013,Wyoming,Non-Hispanic White,23.1,12.0,23.8,204,-169.0,133.79999999999927,-79.5,-592.3000000000002
896,2015,Wyoming,Non-Hispanic White,20.0,13.7,21.1,204,-96.5,-169.0,178.5000000000009,133.79999999999927
