Date,KO_Close,KO_Log_Return,SPY_Close,SPY_Log_Return,Excess_Return,Sugar_Price,Sugar_Log_Return,US_Sugar_Import,Seasonal_Pattern
2007-10-01,17.270633697509766,0.07248911155286031,152.58,0.03325088946839916,0.03923822208446115,9.994782609,0.01448490207373565,173112.0,-16881.20627193986
2007-11-01,18.559837341308594,0.07199237835185812,154.65,0.01347545046899512,0.058516927882863,9.896,-0.009932582650654886,189988.0,-12837.518295749385
2007-12-01,18.763303756713867,0.010903071126265651,148.66,-0.039502679833931076,0.05040575096019673,10.44631579,0.05411872517730121,176532.0,-3082.9565352182467
2008-01-01,18.542747497558594,-0.011824292385260282,146.21,-0.01661787486780142,0.004793582482541137,11.65952381,0.10987398019825667,135461.16,-6537.092304449019
2008-02-01,17.82665252685547,-0.039384071740349746,137.37,-0.062365929092232264,0.022981857351882518,13.6075,0.15449777086047334,184278.69,-1479.7769839362045
2008-03-01,17.663496017456055,-0.009194532315009774,133.82,-0.02618240198244326,0.016987869667433486,12.8765,-0.05521716670821286,155495.0,3860.127278884307
2008-04-01,18.509950637817383,0.046808321730085645,131.97,-0.013920989325932887,0.06072931105601853,12.52272727,-0.027858769601137645,266711.0,-2502.030855273208
2008-05-01,17.90176010131836,-0.03340942210201492,138.26,0.04656134648838073,-0.07997076859039565,10.9347619,-0.135598295244995,222761.0,-262.7827302732078
2008-06-01,17.41217803955078,-0.02772918895118437,140.35,0.015003332290772775,-0.042732521241957144,12.0652381,0.09838155388039027,187880.5,12557.760097107748
2008-07-01,15.910809516906738,-0.09017112667640204,127.98,-0.09226530109657727,0.002094174420175232,13.20772727,0.09047362390319114,170441.5,-760.9220159874818
2008-08-01,15.763885498046875,-0.009277126270114344,126.83,-0.009026394631976409,-0.0002507316381379354,13.68142857,0.035237276818343766,290318.0,19762.25834115538
2008-10-01,16.301420211791992,0.02252313871070033,115.99,-0.10467919041079377,0.1272023291214941,11.70217391,-0.18074421726183498,366524.0,8164.1402756791795
2008-11-01,13.582456588745117,-0.1824732302532004,96.83,-0.1805471168703452,-0.001926113382855199,11.82842105,0.010730570273097761,251434.0,-16881.20627193986
2008-12-01,14.57155990600586,0.07029267402385653,90.09,-0.07214769296009127,0.1424403669839478,11.32,-0.04393412631579974,230678.0,-12837.518295749385
2009-01-01,14.07413101196289,-0.03473324505084863,90.24,0.001663617086400393,-0.03639686213724902,12.244,0.07846494830812922,219996.0,-3082.9565352182467
2009-02-01,13.281351089477539,-0.057977554756017735,82.83,-0.08568247313957666,0.02770491838355893,13.31210526,0.08363777011586793,141597.0,-6537.092304449019
2009-03-01,12.69997787475586,-0.04476062622091792,73.93,-0.11367161504116385,0.06891098882024593,12.92818182,-0.02926422547216223,266800.0,-1479.7769839362045
2009-04-01,13.808324813842773,0.0836714063446915,79.52,0.0728898627793102,0.010781543565381302,13.46952381,0.04102007217741255,308008.0,3860.127278884307
2009-05-01,13.52556037902832,-0.020690400958092603,87.42,0.0947155270868496,-0.11540592804494221,15.466,0.1382144282825597,292690.0,-2502.030855273208
2009-06-01,15.445212364196777,0.13271781927679704,92.53,0.05680882682577071,0.07590899245102634,16.57590909,0.06930631543986099,186936.0,-262.7827302732078
2009-07-01,15.206409454345703,-0.015582062380739892,91.95,-0.006287965210608704,-0.009294097170131188,17.80454545,0.07150340543146738,274877.0,12557.760097107748
2009-08-01,15.79261589050293,0.03782546848865653,98.81,0.07195386315654151,-0.034128394667884976,21.72,0.1987797080075624,150745.0,-760.9220159874818
2009-10-01,17.15477180480957,0.10443716993909602,105.59,0.030091191307366927,0.07434597863172909,23.16090909,-0.012465508341070297,281969.0,19762.25834115538
2009-11-01,17.030176162719727,-0.00728953537860999,103.56,-0.019412514935086556,0.012122979556476565,22.769,-0.017065942849077587,192932.0,8164.1402756791795
2009-12-01,18.4027042388916,0.0775107844415115,109.94,0.05978360754917755,0.01772717689233394,24.90272727,0.08957736471244315,160451.0,-16881.20627193986
2010-01-01,18.33835792541504,-0.0035026956475494586,111.44,0.013551567039035817,-0.017054262686585275,21.90526316,-0.12825039149926942,181441.0,-12837.518295749385
2010-02-01,17.453617095947266,-0.049448017069842365,107.39,-0.03701926160142488,-0.012428755468417485,21.97894737,0.0033581225846264218,126029.0,-3082.9565352182467
2010-03-01,16.961383819580078,-0.028607690432730593,110.74,0.030718043524696093,-0.059325733957426685,18.14782609,-0.1915342785921723,211765.0,-6537.092304449019
2010-04-01,17.839738845825195,0.050489268186951985,117.0,0.05498882340293498,-0.004499555215982998,16.88571429,-0.07208282271116362,221506.0,-1479.7769839362045
2010-05-01,17.336978912353516,-0.02858675869246463,118.81,0.015351643672439685,-0.043938402364904316,15.105,-0.11144214133185626,200096.0,3860.127278884307
2010-06-01,16.672039031982422,-0.0391087229273368,109.37,-0.08278894912306178,0.04368022619572498,16.3,0.0761392929740814,205534.0,-2502.030855273208
2010-07-01,16.39439582824707,-0.016793448096474872,103.22,-0.05787399662655268,0.04108054853007781,17.69,0.08183440035897727,285537.0,-262.7827302732078
2010-08-01,18.026643753051758,0.09491131332877778,110.27,0.06606927105000526,0.028842042278772517,18.60363636,0.05035755666500252,419480.0,12557.760097107748
2010-10-01,19.287073135375977,0.05370887126580248,114.13,0.08042976817300307,-0.026720896907200586,26.94380952,0.17273210955200868,266952.21,-760.9220159874818
2010-11-01,20.20990562438965,0.04673777588411099,118.49,0.037490419263139785,0.009247356620971203,26.42047619,-0.019614245780169792,258535.53,19762.25834115538
2010-12-01,20.963504791259766,0.03661019714124958,118.49,0.0,0.03661019714124958,28.04090909,0.05952516004753372,179427.62,8164.1402756791795
2011-01-01,21.82633399963379,0.04033416360913078,125.75,0.059467240151199974,-0.019133076542069194,29.73684211,0.058722269314436026,157772.37,-16881.20627193986
2011-02-01,20.85731315612793,-0.045412584767322794,128.68,0.023032893390976916,-0.06844547815829971,29.30631579,-0.01458370337242565,272528.59,-12837.518295749385
2011-03-01,21.212392807006836,0.016880939614329016,133.15,0.034147609889116026,-0.01726667027478701,25.9,-0.1235600800613752,344606.73,-3082.9565352182467
2011-04-01,22.175127029418945,0.04438567942229321,132.59,-0.004214652133313734,0.048600331555606946,23.903,-0.08023899463282902,252891.34,-6537.092304449019
2011-05-01,22.549501419067383,0.016741699008928634,136.43,0.02855000244815553,-0.011808303439226897,21.84095238,-0.09021721700386509,426397.42,-1479.7769839362045
2011-06-01,22.332225799560547,-0.009682217256346881,134.9,-0.011277899361073374,0.0015956821047264924,24.92454545,0.1320663219026832,285370.04,3860.127278884307
2011-07-01,22.655515670776367,0.0143726013283203,131.97,-0.021959139184971832,0.03633174051329213,29.471,0.16755365001544753,229548.5,-2502.030855273208
2011-08-01,22.89792823791504,0.010643096750452052,129.33,-0.020207346601584852,0.030850443352036905,28.87434783,-0.020453146374063813,260138.58,-262.7827302732078
2011-10-01,22.901559829711914,-0.03508947893139247,113.15,-0.07710832738722306,0.04201884845583059,26.29857143,-0.012845599776837968,395158.0,12557.760097107748
2011-11-01,23.159189224243164,0.011186621428139087,125.5,0.10359138649229216,-0.09240476506415307,24.51761905,-0.07012261546962373,168119.0,-760.9220159874818
2011-12-01,22.955251693725586,-0.008844902204078409,124.99,-0.004072024469708779,-0.004772877734369629,23.4152381,-0.04600499270876979,280354.0,19762.25834115538
2012-01-01,23.89080810546875,0.03994704456398068,125.5,0.004072024469708779,0.0358750200942719,24.0205,0.02552062114278053,221423.0,8164.1402756791795
2012-02-01,23.057687759399414,-0.0354945476741122,131.32,0.04533133406155265,-0.08082588173566485,23.416,-0.025488083032280784,220808.0,-16881.20627193986
2012-03-01,23.85325050354004,0.03392125831539694,137.02,0.04248980794136159,-0.00856854962596465,23.78818182,0.01576934577514022,264495.0,-12837.518295749385
2012-04-01,25.45530891418457,0.06500382547395578,140.81,0.02728456335446694,0.03771926211948884,22.477,-0.05669633100203475,291831.0,-3082.9565352182467
2012-05-01,26.24980926513672,0.030734399942857316,139.87,-0.00669804413800712,0.037432444080864435,20.26545455,-0.10357487403542942,309662.0,-6537.092304449019
2012-06-01,25.702939987182617,-0.021053341174369855,131.47,-0.06193473108270009,0.040881389908330235,20.09809524,-0.008292643731743876,323346.0,-1479.7769839362045
2012-07-01,27.076622009277344,0.052065317352356644,136.1,0.03461122094890712,0.017454096403449526,22.75714286,0.12425402159072174,226590.0,3860.127278884307
2012-08-01,27.980440139770508,0.0328350005280198,137.71,0.01176011508161423,0.021074885446405567,20.56130435,-0.10146818826371895,238960.0,-2502.030855273208
2012-10-01,26.44832420349121,0.02084579330383507,143.97,0.019710945731194585,0.001134847572640485,20.38869565,0.008985394047219764,165436.0,-262.7827302732078
2012-11-01,25.925357818603516,-0.019971243063288124,141.35,-0.018365860398664502,-0.0016053826646236224,19.31333333,-0.054184908956314004,249903.02,12557.760097107748
2012-12-01,26.622766494750977,0.026545176901762613,142.15,0.005643753957409459,0.020901422944353154,19.202,-0.005781263225070443,245477.52,-760.9220159874818
2013-01-01,25.450300216674805,-0.04503919372979048,142.41,0.0018273831343273983,-0.04686657686411788,18.84571429,-0.01872891085199102,169781.98,19762.25834115538
2013-02-01,26.145362854003906,0.026944306807602292,149.7,0.04992307019424658,-0.022978763386644285,18.20789474,-0.03443025247162579,247854.06,8164.1402756791795
2013-03-01,27.184432983398438,0.03897264661180744,151.61,0.012678142667907899,0.02629450394389954,18.339,0.007174662762882811,184847.04,-16881.20627193986
2013-04-01,28.597524642944336,0.05067567045469179,156.67,0.03283024831190495,0.017845422142786838,17.66227273,-0.03759905916121831,230942.23,-12837.518295749385
2013-05-01,29.93407440185547,0.045677280499826,159.68,0.01903013015775823,0.02664715034206777,17.42636364,-0.01344666929311078,316924.65,-3082.9565352182467
2013-06-01,28.279312133789062,-0.05686692631755674,163.45,0.023335320607065668,-0.08020224692462241,16.956,-0.027362457769978032,260640.48,-6537.092304449019
2013-07-01,28.560226440429688,0.009884548710101804,160.42,-0.018711757231440806,0.02859630594154261,17.09636364,0.008244034772867614,220408.86,-1479.7769839362045
2013-08-01,28.53885841369629,-0.0007484542978399844,168.71,0.05038588867910487,-0.05113434297694486,17.24409091,0.008603740586392128,378515.58,3860.127278884307
2013-10-01,27.16851234436035,-0.0006423743465147069,168.01,0.026293500494121602,-0.02693587484063631,18.8126087,0.06554945535699908,275015.2,-2502.030855273208
2013-11-01,28.38063621520996,0.04364842088460685,175.79,0.04526659937048905,-0.0016181784858821935,17.7485,-0.05822631525724109,309717.7,-262.7827302732078
2013-12-01,29.027246475219727,0.022527833317505408,181.0,0.029206930454026114,-0.006679097136520706,16.5447619,-0.07023145509292616,169432.06,12557.760097107748
2014-01-01,29.836156845092773,0.027486052457343924,184.69,0.020181712621994308,0.007304339835349616,15.70761905,-0.05192366576716134,249085.48,-760.9220159874818
2014-02-01,27.315500259399414,-0.0882666588494101,178.18,-0.035884468595322794,-0.0523821902540873,16.88526316,0.07229535469877257,208775.34,19762.25834115538
2014-03-01,27.589946746826172,0.0099971419279683,186.29,0.044510324009119806,-0.034513182081151506,17.88809524,0.057694182051293286,312374.44,8164.1402756791795
2014-04-01,28.143428802490234,0.019862434190036193,187.01,0.0038574920590113138,0.01600494213102488,18.2147619,0.018096937532614543,366720.44,-16881.20627193986
2014-05-01,29.694005966186523,0.053631313864860974,188.31,0.006927449636921601,0.04670386422793937,18.24047619,0.0014107324824577105,371308.28,-12837.518295749385
2014-06-01,29.78136444091797,0.0029376374440950315,192.68,0.022941240764470017,-0.020003603320374985,18.24190476,7.831561227789052e-05,221768.94,-3082.9565352182467
2014-07-01,31.0688533782959,0.042322974695554016,195.72,0.015654284658902284,0.026668690036651732,18.73045455,0.026429377889065186,326706.02,-6537.092304449019
2014-08-01,28.81714630126953,-0.07523525058992897,193.09,-0.013528664966475645,-0.061706585623453325,17.7247619,-0.05518814539090755,212269.08,-1479.7769839362045
2014-10-01,31.51682472229004,0.029539950324279474,197.02,-0.01855583374386871,0.048095784068148184,16.47565217,-0.004157102844366545,220694.68,3860.127278884307
2014-11-01,30.940568923950195,-0.01845328845820493,201.66,0.023277864537535997,-0.04173115299574093,15.87894737,-0.03688949793954999,108404.36,-2502.030855273208
2014-12-01,33.34892654418945,0.07495735131209269,207.2,0.027101399420258687,0.047855951891834,14.99227273,-0.05745925006517094,158203.02,-262.7827302732078
2015-01-01,31.407363891601562,-0.059983200003298265,205.54,-0.008043848188401093,-0.05193935181489717,15.0625,0.004673294218032975,270856.62,12557.760097107748
2015-02-01,30.62625503540039,-0.025184735486805998,199.45,-0.030077083845511332,0.004892348358705334,14.51210526,-0.037225064596790425,192449.28,-760.9220159874818
2015-03-01,32.21076583862305,0.050443090711668415,210.66,0.054681881056980686,-0.004238790345312271,12.84090909,-0.12234704949670006,334045.32,19762.25834115538
2015-04-01,30.41534423828125,-0.05735351373290731,206.43,-0.02028408752589783,-0.03706942620700948,12.91095238,0.005439875700613772,277427.34,8164.1402756791795
2015-05-01,30.4228572845459,0.0002469844970685031,208.46,0.009785804428678269,-0.009538819931609765,12.7035,-0.01619842681037076,239210.86,-16881.20627193986
2015-06-01,30.72287940979004,0.009813424425651363,211.14,0.012774244250372213,-0.0029608198247208506,12.11363636,-0.047545756100230374,300737.91,-12837.518295749385
2015-07-01,29.668012619018555,-0.03493818545917149,205.89,-0.025179374972895907,-0.009758810486275582,11.87863636,-0.019590267112927773,341124.38,-3082.9565352182467
2015-08-01,31.06709861755371,0.04607988771000571,210.45,0.021906049627927082,0.024173838082078625,10.6747619,-0.10685926841817661,364137.46,-6537.092304449019
2015-10-01,30.603946685791016,0.028768104832586072,191.59,-0.03058342337208053,0.059351528204666604,14.14181818,0.15286582768688817,185266.0,-1479.7769839362045
2015-11-01,32.30500793457031,0.054093285323011386,207.93,0.08184381249010197,-0.02775052716709059,14.843,0.04839213728201974,148991.18,3860.127278884307
2015-12-01,32.76029968261719,0.013995144139655746,208.69,0.0036484126687366114,0.010346731470919135,14.76272727,-0.005422797148742831,183190.12,-2502.030855273208
2016-01-01,33.02164077758789,0.007945720910950804,203.87,-0.023367361457691693,0.0313130823686425,14.29105263,-0.03247192526362186,280011.5,-262.7827302732078
2016-02-01,32.99089813232422,-0.0009314184242534829,193.72,-0.05106871827401971,0.050137299849766226,13.314,-0.0708175380517515,222071.98,12557.760097107748
2016-03-01,33.152320861816406,0.004881015844981462,193.56,-0.0008262756099099988,0.005707291454891461,15.43045455,0.14752701160905746,410715.2,-760.9220159874818
2016-04-01,35.93623352050781,0.08063335167236252,205.52,0.05995581087651036,0.020677540795852156,14.99809524,-0.028419915748509883,308752.58,19762.25834115538
2016-05-01,34.704532623291016,-0.03487577519615659,206.33,0.003933475995510527,-0.038809251191667116,16.68428571,0.10654409193922998,271184.62,8164.1402756791795
2016-06-01,34.549598693847656,-0.004474366654450002,209.84,0.01686850676147955,-0.021342873415929553,19.33727273,0.14756716203993614,235573.56,-16881.20627193986
2016-07-01,35.38438415527344,0.02387466234047997,209.48,-0.0017170661473313586,0.025591728487811327,19.687,0.01792405641972472,300008.12,-12837.518295749385
2016-08-01,34.05738830566406,-0.03822360418645587,217.12,0.03582192667527195,-0.07404553086172783,20.01434783,0.016490888413760896,219463.82,-3082.9565352182467
2016-10-01,33.3046875,-0.017753927558262106,216.3,-0.004980641176027589,-0.012773286382234517,22.91666667,0.07070119466095148,233263.88,-6537.092304449019
2016-11-01,33.367645263671875,0.0018885729589723788,212.55,-0.017489078154214077,0.019377651113186456,20.86857143,-0.09362018016422491,239920.84,-1479.7769839362045
2016-12-01,32.02280044555664,-0.04113856279872863,220.38,0.036176074254831825,-0.07731463705356045,18.83,-0.10279292519073957,245971.58,3860.127278884307
2017-01-01,32.90372848510742,0.027137816159192862,223.53,0.014192304174114767,0.012945511985078095,20.5375,0.08680114069432543,223924.3,-2502.030855273208
2017-02-01,32.99102783203125,0.0026496614564872623,227.53,0.017736464595289547,-0.015086803138802285,20.40578947,-0.006433825227103451,208399.5,-262.7827302732078
2017-03-01,33.30054473876953,0.009338114752689197,236.47,0.038539252162531845,-0.029201137409842648,18.05956522,-0.12214318463435259,173806.26,12557.760097107748
2017-04-01,33.978755950927734,0.020161748984768302,235.74,-0.003091847193143593,0.023253596177911895,16.31684211,-0.10147764085091904,358324.88,-760.9220159874818
2017-05-01,34.54721450805664,0.016591420551218317,238.08,0.009877248846303033,0.006714171704915284,15.68909091,-0.039232208311276384,318538.72,19762.25834115538
2017-06-01,36.40467834472656,0.052370367427775566,241.44,0.014014243374812274,0.03835612405296329,13.53,-0.1480561821570383,210675.92,8164.1402756791795
2017-07-01,36.203800201416016,-0.0055332010763726736,241.8,0.001489943161153029,-0.0070231442375257025,14.119,0.04261196584469129,196358.04,-16881.20627193986
2017-08-01,37.00294494628906,0.021833411358210153,246.77,0.020345790546300258,0.0014876208119098955,13.79608696,-0.023136409696347116,208152.58,-12837.518295749385
2017-10-01,36.622047424316406,-0.0040006323959946855,251.23,0.014998677062753707,-0.018999309458748392,14.23181818,0.021363602122201453,342113.48,-3082.9565352182467
2017-11-01,37.41128158569336,0.021321857923930043,257.15,0.023290718006095723,-0.00196886008216568,14.96666667,0.050345331456526754,228539.2,-6537.092304449019
2017-12-01,37.545745849609375,0.0035877732282991737,265.01,0.030107988902374316,-0.026520215674075143,14.4325,-0.036342898349864594,194524.34,-1479.7769839362045
2018-01-01,37.635963439941406,0.002399988893272198,266.86,0.006956615190975235,-0.004556626297703037,13.97952381,-0.03188893395917791,223976.0,3860.127278884307
2018-02-01,39.03871154785156,0.03659368988317935,281.9,0.054828221805792055,-0.018234531922612707,13.57263158,-0.029538292640239217,156476.44,-2502.030855273208
2018-03-01,35.45393371582031,-0.09631954560802214,271.65,-0.03703792512253479,-0.05928162048548735,12.82571429,-0.056603296720911356,313355.8,-262.7827302732078
2018-04-01,35.94070053100586,0.013636160838898181,263.15,-0.03179026119774431,0.04542642203664249,11.82428571,-0.08129655715308193,290985.46,12557.760097107748
2018-05-01,35.758628845214844,-0.005078766530620893,264.51,0.005154845967258126,-0.010233612497879019,11.82727273,0.0002525854711397102,270131.68,-760.9220159874818
2018-06-01,35.58485412597656,-0.004871504884907285,270.94,0.02401833638554507,-0.028889841270452354,12.06190476,0.01964400617561024,244565.08,19762.25834115538
2018-07-01,36.619815826416016,0.02866940848617583,271.28,0.0012541036647926163,0.027415304821383213,11.1552381,-0.07814294678110922,296749.02,8164.1402756791795
2018-08-01,38.93254470825195,0.06124101582282426,281.33,0.0363768596990397,0.024864156123784564,10.45521739,-0.06480804675870777,187215.32,-16881.20627193986
2018-10-01,38.89321517944336,0.044172283286832315,290.72,0.0014112870869000815,0.04276099619993223,13.18478261,0.2010290614500776,283256.0,-12837.518295749385
2018-11-01,40.31623840332031,0.03593450741145343,270.63,-0.07160803031120366,0.1075425377226571,12.79238095,-0.030213576574253054,204151.82,-3082.9565352182467
2018-12-01,42.77372741699219,0.05916974286759791,275.65,0.01837937069903539,0.040790372168562516,12.5535,-0.018850244260783633,167013.54,-6537.092304449019
2019-01-01,40.18523406982422,-0.06242445225655491,249.92,-0.09799107838437138,0.03556662612781647,12.68095238,0.010101543862458762,254029.64,-1479.7769839362045
2019-02-01,40.84721374511719,0.01633899555233942,269.93,0.07702179947430299,-0.06068280392196357,12.92894737,0.019367724548981613,208293.9,3860.127278884307
2019-03-01,38.47938537597656,-0.0597159588937739,278.68,0.03190150403629399,-0.0916174629300679,12.47380952,-0.03583757174493796,284133.6,-2502.030855273208
2019-04-01,40.116580963134766,0.0416670860892725,282.48,0.01354358145821255,0.028123504631059948,12.53571429,0.004950505807138406,283899.82,-262.7827302732078
2019-05-01,41.999961853027344,0.04587897082026826,294.02,0.04004004061568889,0.005838930204579373,11.825,-0.05836577925454556,185887.13,12557.760097107748
2019-06-01,42.05989074707031,0.0014258627000320878,275.27,-0.06589535805565383,0.06732122075568592,12.4395,0.05066095919923441,237449.09,-760.9220159874818
2019-07-01,43.93259811401367,0.04356202565265299,293.0,0.062420174836901765,-0.018858149184248774,12.12863636,-0.025307595737111832,228405.77,19762.25834115538
2019-08-01,45.40795135498047,0.03303063131524331,297.43,0.015006294164965794,0.018024337150277514,11.55545455,-0.048411716938552285,259444.82,8164.1402756791795
2019-10-01,47.31298065185547,-0.0036763497206764306,296.77,0.014663716128332283,-0.018340065849008713,12.4573913,0.11015739604474861,351749.01,-16881.20627193986
2019-11-01,47.30429458618164,-0.00018360422399377185,303.33,0.021863893754050068,-0.02204749797804384,12.687,0.018263721690376045,224321.78,-12837.518295749385
2019-12-01,46.75579833984375,-0.011662809306628219,314.31,0.035558438261565684,-0.0472212475681939,13.3352381,0.049832165584204446,173084.06,-3082.9565352182467
2020-01-01,48.46316146850586,0.03586567527966844,321.86,0.02373690835736575,0.012128766922302692,14.16666667,0.06048177475489025,255248.68,-6537.092304449019
2020-02-01,51.13368225097656,0.05363947194128249,321.73,-0.0004039839082894403,0.05404345584957193,15.07105263,0.06188407207110336,194160.42,-1479.7769839362045
2020-03-01,46.83460235595703,-0.087821127617425,296.26,-0.0824752373281532,-0.005345890289271793,11.805,-0.2442526890311827,379102.48,3860.127278884307
2020-04-01,39.08406066894531,-0.18090756795554075,257.75,-0.1392473242568366,-0.041660243698704136,10.05190476,-0.160761025632413,474085.16,-2502.030855273208
2020-05-01,40.53260040283203,0.03639187018197765,290.48,0.11954460420901114,-0.08315273402703349,10.641,0.05695231955453117,338430.08,-262.7827302732078
2020-06-01,41.230369567871094,0.017068511712225565,304.32,0.04654505225094496,-0.029476540538719398,11.82818182,0.10577050941113564,300750.74,12557.760097107748
2020-07-01,39.8223876953125,-0.03474585119456686,308.36,0.013188152234035577,-0.047934003428602434,11.90181818,0.006206202811113837,338123.27,-760.9220159874818
2020-08-01,42.104068756103516,0.055715122005434825,326.52,0.05722327099209412,-0.0015081489866592968,12.81428571,0.07386944299314502,365715.04,19762.25834115538
2020-10-01,44.358673095703125,0.004826408811845262,334.89,-0.042157660394186,0.046984069206031265,14.28772727,0.13836901837154025,343909.0,8164.1402756791795
2020-11-01,43.1816520690918,-0.026892565447127037,326.54,-0.025249666996732145,-0.0016428984503948918,14.9335,0.04420607549878364,243501.14,-16881.20627193986
2020-12-01,46.72583770751953,0.0788815972379111,362.06,0.10325749124977879,-0.024375894011867683,14.66772727,-0.01795735490556849,135912.08,-12837.518295749385
2021-01-01,49.659786224365234,0.06089819363976945,373.88,0.032124946366584695,0.028773247273184754,15.91631579,0.08169507690904698,175933.68,-3082.9565352182467
2021-02-01,43.60173416137695,-0.13009855137800175,370.07,-0.010242713380940849,-0.1198558379970609,17.00052632,0.06589957016865133,254376.38,-6537.092304449019
2021-03-01,44.36238479614258,0.017294997186944716,380.36,0.027425995737802467,-0.01013099855085775,15.80565217,-0.07287669523649853,255254.36,-1479.7769839362045
2021-04-01,48.12827682495117,0.08147795906459043,396.33,0.04112902488712855,0.04034893417746188,16.23761905,0.02696310542306124,274441.74,3860.127278884307
2021-05-01,49.28788757324219,0.02380848253377854,417.3,0.051558190039134644,-0.027749707505356103,17.20333333,0.05777244953523741,315924.98,-2502.030855273208
2021-06-01,50.48401641845703,0.023978416924500312,420.04,0.006544557240285798,0.017433859684214514,17.21409091,0.000625124081064854,209533.34,-262.7827302732078
2021-07-01,49.778865814208984,-0.01406626690271251,428.06,0.01891342783462413,-0.03297969473733664,17.7147619,0.02867001026020688,304373.89,12557.760097107748
2021-08-01,52.46514129638672,0.05255846104681172,438.51,0.02411924389689446,0.028439217149917262,19.38363636,0.09003092589632189,167639.0,-760.9220159874818
2021-10-01,48.634437561035156,-0.06311172601977733,429.14,-0.050925048376410764,-0.012186677643366561,19.61904762,0.018248011366690964,425934.0,19762.25834115538
2021-11-01,52.24934387207031,0.07169546152907236,459.25,0.0678115180783001,0.0038839434507722537,19.74619048,0.0064596739787692314,224161.02,8164.1402756791795
2021-12-01,48.99290466308594,-0.06435184846221098,455.56,-0.008067292689085015,-0.056284555773125966,19.16727273,-0.0297563063224926,248510.84,-16881.20627193986
2022-01-01,55.307334899902344,0.12123005323565916,474.96,0.04170315855626949,0.07952689467938967,18.461,-0.03754388054249125,167253.14,-12837.518295749385
2022-02-01,56.98869705200195,0.02994741277055102,449.91,-0.05418302720072177,0.08413043997127279,18.20315789,-0.014065309317317531,300487.57,-3082.9565352182467
2022-03-01,58.13762283325195,0.019960056516129754,436.63,-0.029961408225892328,0.04992146474202208,19.10782609,0.04850290459169493,236639.47,-6537.092304449019
2022-04-01,58.35676193237305,0.003762230394939614,451.64,0.033799247776515884,-0.03003701738157627,19.69904762,0.030472296350080086,313865.09,-1479.7769839362045
2022-05-01,60.81338882446289,0.04123473790911447,412.0,-0.09186205296279493,0.1330967908719094,19.28090909,-0.021454850371155132,267021.0,3860.127278884307
2022-06-01,59.65566635131836,-0.019220838309255583,412.93,0.00225473772077045,-0.021475576030026033,18.79409091,-0.02557293291048124,239252.59,-2502.030855273208
2022-07-01,59.64109802246094,-0.0002442367822181879,377.25,-0.09036998942233865,0.09012575264012046,18.34,-0.024458040302934858,309520.39,-262.7827302732078
2022-08-01,60.835628509521484,0.01983071199991393,411.99,0.08809097956234169,-0.06826026756242776,18.0626087,-0.015240482980696246,274311.01,12557.760097107748
2022-10-01,53.4963264465332,-0.08947284440030145,357.18,-0.10110150091231773,0.011628656512016278,18.30095238,0.0063060327251820425,320869.03,-760.9220159874818
2022-11-01,57.153778076171875,0.06613250913161561,386.21,0.07814140658535784,-0.012008897453742229,19.40590909,0.058624510842360866,128430.49,19762.25834115538
2022-12-01,61.17520523071289,0.06799646801128212,407.68,0.054101289965032606,0.013895178046249512,20.065,0.03339939176036388,286140.5,8164.1402756791795
2023-01-01,61.17520523071289,0.0,382.43,-0.06393692296084019,0.06393692296084019,19.94318182,-0.006089682205952407,297474.11,-16881.20627193986
2023-02-01,58.97285842895508,-0.03666465270343089,406.48,0.06098909730257329,-0.09765375000600418,21.4035,0.07066713854367457,225946.04,-12837.518295749385
2023-03-01,57.232139587402344,-0.02996168994470061,396.26,-0.02546416581936395,-0.0044975241253366605,20.96173913,-0.02085563028635118,342326.13,-3082.9565352182467
2023-04-01,60.11327362060547,0.049115054578900086,409.39,0.03259768547350461,0.016517369105395474,24.582,0.1593156380225378,286707.5,-6537.092304449019
2023-05-01,62.16776657104492,0.03360596702373808,415.93,0.015848729932021577,0.017757237091716505,25.72956522,0.04562626057340724,279612.79,-1479.7769839362045
2023-06-01,57.816505432128906,-0.07256234706805031,417.85,0.004605539575806006,-0.07716788664385632,24.76227273,-0.038319494374558616,263684.81,3860.127278884307
2023-07-01,58.80366134643555,0.016929824739530197,443.28,0.05907910811164907,-0.04214928337211887,24.00809524,-0.030930158850444034,207318.51,-2502.030855273208
2023-08-01,60.47344207763672,0.028000173973631526,457.79,0.03220893912097189,-0.004208765147340365,24.19304348,0.0076740571929119206,251994.81,-262.7827302732078
